category_id,activity_value,activity_unit,ef_value,calculated_co2e,intensity,data_quality,region,is_anomaly,anomaly_type,log_activity,log_co2e,log_ef,log_intensity,co2e_check_ratio,log_co2e_check
4,19165.9578,1,0.183608,3.519019,0.0001836078,0,2,0,none,9.86094312756719,1.5082949348903194,0.1685674005612916,0.0001835909461508568,0.9999988122151557,-1.1877855496757202e-06
4,27217.3338,1,0.589731,16.050905,0.000589731,1,3,0,none,10.21164606198804,2.8362032814997615,0.4635648195292481,0.000589557177009666,0.9999999701382706,-2.986172986840373e-08
7,15206.9717,2,0.174297,2.650522,0.0001742965,1,3,0,none,9.629575023303829,1.294870171067546,0.16066967067218882,0.00017428131212981332,0.9999971528350212,-2.8471690319628046e-06
5,7.6107,0,6624.2035622927115,50.41482605154114,6.6242035623,2,1,1,wrong_ef_applied,2.1530056159479156,3.939926575451491,8.798636376766183,2.0313278661922043,0.9999999999980165,-1.983524455797272e-12
5,9.2526,0,145.851135,1.349502,0.1458511355,0,3,0,none,2.327531331955115,0.8542033908053167,4.989419386589905,0.13614771064025447,0.9999998430524989,-1.5694751342276835e-07
1,133.6764,0,1801.638188,240.836523,1.8016381884,0,4,0,none,4.90287486390889,5.488261973093618,7.497006530852976,1.0302043133817356,1.0000000661259252,6.612592299364174e-08
4,23269.8223,1,0.037412,0.870579,3.74123e-05,1,3,0,none,10.054955593016208,0.6262480086108093,0.036729150248249576,3.7411600177358954e-05,1.0000096580478106,9.658001171968838e-06
7,27612.4838,2,0.046689,1.289202,4.66891e-05,2,4,0,none,10.226059475884991,0.8282032852200854,0.04563184860402723,4.668801009789483e-05,1.000002128268215,2.1282659502363145e-06
4,26123.9522,1,0.300933,7.86155,0.0003009327,1,4,0,none,10.170646159600366,2.1817216928827396,0.2630816993572163,0.0003008874288371898,0.9999988160742372,-1.1839264636006e-06
7,39701.3978,2,0.134463,5.338365,0.0001344629,1,0,0,none,10.589166862836283,1.8466208487553784,0.12615941121981084,0.00013445386067455532,0.9999992408764997,-7.591237884167894e-07
3,13577.8988,3,0.903546,12.268257,0.0009035461,2,3,0,none,9.516272307986732,2.5853744908097833,0.6437184625584033,0.0009031381479397556,1.000000069346058,6.9346055602576e-08
1,574.709,0,2684.300574,1542.691649,2.6843005745,1,3,0,none,6.355602324701829,7.341932001443293,7.895547946301357,1.3040807042342262,0.9999999678593812,-3.214061934956389e-08
4,28629.6473,1,0.158965,4.551103,0.0001589647,1,1,0,none,10.262233006987817,1.713996646751155,0.14752736545469536,0.00015895206645091814,0.9999980481375259,-1.9518643789782185e-06
6,13126.0448,2,0.129885,1.704874,0.0001298848,0,1,0,none,9.482429869610868,0.9950553308068897,0.12211585763383596,0.00012987636569968152,0.9999986339490082,-1.3660519248175137e-06
5,31.7318,0,148.446486,4.710481,0.1484464856,2,2,0,none,3.488347082417945,1.7423032582987166,5.006938375572952,0.13841014702442866,1.0000014426244375,1.442623396882713e-06
6,7398.1572,2,0.128996,0.954334,0.0001289962,1,0,0,none,8.909121380814195,0.6700494704362024,0.12132874220287844,0.00012898788070562331,1.0000013765941573,1.3765932098269556e-06
6,11230.1781,2,0.128872,1.447257,0.0001288721,1,2,0,none,9.326448948730631,0.8949678055087698,0.12121890407228385,0.00012886379670428856,1.0000010280125298,1.0280120013645104e-06
4,29274.0715,1,6.445315325964611,188.6806216923338,0.0064453153,0,1,1,ef_unit_mismatch,10.284491630819895,5.245341719336837,2.0075850192974407,0.006424633076739497,0.9999999999994701,-5.299094496537276e-13
3,14483.5056,3,2.425042,35.123114,0.0024250423,1,4,0,none,9.5808347777604,3.5869329374572745,1.231113734412724,0.0024221066300462676,1.0000001313284868,1.3132847812853975e-07
3,2764.1879,3,0.507161,1.401889,0.0005071613,0,1,0,none,7.924863868247852,0.8762555110995833,0.410227748708999,0.0005070327371741144,1.0000004995748237,4.995746989438473e-07
1,183.086,0,4326.593377,792.138596,4.3265933774,0,3,0,none,5.21540303972004,6.675997980638509,8.372766864402783,1.6727118926391937,0.9999999002428178,-9.975718715721826e-08
3,12774.8897,3,1.52772,19.516457,0.0015277202,0,0,0,none,9.455315056482503,3.02122734457626,0.9273177106566544,0.0015265544226652765,1.0000001284770246,1.284770163214636e-07
6,8062.0029,2,0.116972,0.943031,0.0001169723,1,0,0,none,8.995041334352575,0.6642491249772405,0.11062145262874148,0.00011696545927396146,1.000002541472434,2.5414692045232942e-06
7,48784.1553,2,0.116912,5.703465,0.0001169122,2,0,0,none,10.795181350892523,1.9026245568927194,0.11056773453056411,0.00011690536630136888,1.0000020751404557,2.0751383025919266e-06
5,169.5237,0,135.882445,23.035296,0.1358824454,1,4,0,none,5.13887428999611,3.1795234166435042,4.9191224917856005,0.12740983378244294,1.00000005029037,5.0290368825961554e-08
1,238.6274,0,4251.372273,1014.493807,4.2513722735,2,4,0,none,5.479085216965104,6.923130282528185,8.355232288075255,1.6584894278768842,0.9999998965610546,-1.0343895075890368e-07
3,14325.6759,3,1.210068,17.335048,0.0012100684,0,1,0,none,9.56987852601399,2.9088144194636856,0.7930232842870676,0.0012093368573186441,1.000000346981496,3.469814357819379e-07
5,22.1005,0,364.710617,8.060289,0.3647106172,2,2,0,none,3.1398542623151426,2.203901018000889,5.901842356727353,0.31094240411002944,1.0000002492332472,2.492332160929362e-07
5,42.1801,0,68.885169,2.905585,0.068885169,0,4,0,none,3.7653797409709644,1.362407580010101,4.246853452192513,0.06661620718980987,1.0000005792169475,5.792167797699878e-07
3,7392.8255,3,1.999405,14.781254,0.0019994053,0,2,0,none,8.908400539001695,2.7588227799409477,1.0984139356641198,0.0019974091495228753,1.0000001171127093,1.1711270245033873e-07
7,23969.8441,2,0.125611,3.010871,0.0001256108,2,0,0,none,10.084593541660299,1.389008424715,0.11832599933603376,0.00012560291162403157,0.9999983103439157,-1.6896575117398581e-06
3,2430.1836,3,1.557465,3.784926,0.0015574651,2,1,0,none,7.796133495939818,1.5654705597905578,0.9390165335105091,0.0015562535090750554,1.0000000262425217,2.6242521366904453e-08
3,2461.6904,3,2.159247,5.315397,0.0021592466,2,4,0,none,7.809009689854177,1.8429906200180655,1.1503337080637357,0.00215691877735336,0.9999998850078875,-1.1499211911036198e-07
1,360.3989,0,5622.941011,2026.502005,5.6229410112,1,1,0,none,5.889982334434625,7.614559774891668,8.634787944637484,1.890539532804564,1.0000001233014537,1.2330144611224074e-07
5,12.5081,0,300.328511,3.756548,0.3003285105,2,3,0,none,2.603289505516351,1.5595221950672562,5.708201068277428,0.2626169329287421,1.0000023829010651,2.382898226030158e-06
1,77009.0,0,6562.263691,505353.23,6.5622619434,2,2,1,magnitude_spike,11.251690562533295,13.133014907904107,8.789243272091092,2.0231703443028217,0.9999997336908615,-2.6630917397939013e-07
7,24527.8026,2,0.041985,1.029793,4.19847e-05,0,3,0,none,10.107603322363595,0.707933817411007,0.04112754783408641,4.1983818667151195e-05,0.9999934042897941,-6.5957319576844306e-06
7,32604.2275,2,0.082449,2.688199,8.24494e-05,1,4,0,none,10.392227907260406,1.305138263023874,0.0792260666206756,8.244600123503595e-05,1.0000048533668158,4.853355038224692e-06
5,42.8297,0,317.498612,13.598362,0.3174986118,0,1,0,none,3.780311669780325,2.6809093306395,5.763618117074936,0.2757349477705861,0.9999993894506316,-6.105495547814487e-07
5,7.9698,0,434.824769,3.465454,0.4348247686,0,2,0,none,2.1938633792780973,1.4963708888906717,6.077240256599883,0.3610427292813817,0.9999964091194069,-3.590887040323353e-06
4,13959.9924,1,0.719012,10.037399,0.0007190118,1,0,0,none,9.544022462614887,2.4012894152653343,0.5417497071791388,0.0007187534348533722,0.9999996955777221,-3.0442232427783404e-07
1,45.152,0,5328.121078,240.575536,5.3281210782,0,1,0,none,3.8319402969545884,5.487182202655548,8.580941602624149,1.8450033640054406,1.000000885735251,8.857348586584907e-07
6,23176.4271,2,0.041323,0.957725,4.13233e-05,1,1,0,none,10.05093411418442,0.6717830848061704,0.04049202008467867,4.132244621595926e-05,1.0000057457812193,5.745764712319716e-06
1,182.3153,0,3689.823578,672.711268,3.6898235779,1,0,0,none,5.211207621084023,6.512801633372239,8.213604904000892,1.545394965098212,0.9999999634757976,-3.6524203107277694e-08
4,5800.3485,1,0.570664,3.31005,0.0005706639,0,0,0,none,8.665845669510574,1.4609495049764403,0.4514984598868653,0.0005705011332770698,0.9999999768873588,-2.311264151242351e-08
5,38.1744,0,272.900422,10.417808,0.2729004217,1,4,0,none,3.668023472234559,2.4351742418462967,5.612764616976133,0.24129809318495032,0.9999998205288038,-1.7947121234269196e-07
5,58.0876,0,353.57105,20.5381,0.3535710503,1,1,0,none,4.079021088523254,3.0698234598525453,5.8709087490213205,0.30274632245139627,1.000000305574611,3.0557456426024414e-07
3,13454.9288,3,1.903487,25.611285,0.0019034872,2,0,0,none,9.507175090878873,3.281335373940165,1.0659124284650277,0.0019016778639079429,1.0000001149171054,1.1491709878416557e-07
1,84.8783,0,4576.039901,388.406674,4.5760399014,0,0,0,none,4.452931177751776,5.96462423197972,8.428807758334672,1.7184788293508402,1.0000004800920113,4.800918960127391e-07
3,16556.5653,3,0.914371,15.138838,0.0009143707,0,3,0,none,9.714598394183458,2.7812286652066645,0.6493891091479368,0.0009139529177639852,0.9999996584926443,-3.415074140414495e-07
3,7717.3835,3,1.231682,9.505359,0.0012316815,2,4,0,none,8.951360229901715,2.3518855079157994,0.802755561250526,0.0012309236026029138,0.9999996481831119,-3.5181694995431193e-07
7,146010.3301,2,0.099065,14.464452,9.90646e-05,2,1,0,none,11.891439501104141,2.73854397065631,0.09445981834948594,9.90596934265559e-05,0.9999957584845747,-4.241524420581454e-06
3,18800.1452,3,0.861565,16.197548,0.0008615651,0,1,0,none,9.84167306185642,2.844766815517495,0.6214175317978324,0.0008611941658298981,1.0000000556048392,5.5604837631598645e-08
4,3813.3785,1,0.153222,0.584294,0.0001532221,0,3,0,none,8.246533020879856,0.4601388822301663,0.1425597639501224,0.00015321036269296372,1.00000088889063,8.888902349278264e-07
7,37034.8304,2,0.186776,6.917213,0.0001867759,0,1,0,none,10.51964111222923,2.0690392499577395,0.17124038678313716,0.00018675845955319257,0.9999993519228779,-6.480773320805519e-07
7,18049.5856,2,0.088641,1.599932,8.86409e-05,2,2,0,none,9.800933406448053,0.9554852908392646,0.08493012936219077,8.863697162756486e-05,0.9999991766721865,-8.233281524162415e-07
7,56254.3131,2,0.135641,7.630413,0.0001356414,1,2,0,none,10.937655770717175,2.155292360265439,0.12719724922700001,0.00013563220153708856,1.0000028460798527,2.846075802603237e-06
6,4355.6867,2,0.222529,0.969266,0.0002225288,1,4,0,none,8.379467116256341,0.6776608844889447,0.20092166396692124,0.00022250404413911185,0.9999993750281949,-6.249720003804324e-07
4,34029.3012,1,0.779401,26.522484,0.0007794014,1,2,0,none,10.435006618469593,3.315003270619714,0.5762767908155587,0.0007790978244567338,1.000000475646429,4.7564631579045456e-07
7,66028.8935,2,0.065407,4.318743,6.54069e-05,0,2,0,none,11.09786285028409,1.6712369972399737,0.06335688578141128,6.540476106198322e-05,0.9999979537480194,-2.046254074212789e-06
1,179.6583,0,403.951164,72.573162,0.4039511645,0,1,0,none,5.196607401736097,4.298280312495911,6.003766477119809,0.3392905218790145,0.9999997601405735,-2.398594553091979e-07
3,8090.6286,3,0.482057,3.900144,0.0004820569,0,3,0,none,8.998585300051925,1.5892645924398714,0.3934309876727307,0.0004819407478990299,0.9999999612500988,-3.874990192747085e-08
1,149.5441,0,1899.630956,284.078675,1.8996309563,1,2,0,none,5.014256064521815,5.652765194804712,7.549941192132737,1.0645834724463636,1.0000002582128327,2.582127993342064e-07
3,8346.9931,3,0.6775,5.65509,0.0006775002,1,2,0,none,9.02977644165147,1.8953819754220471,0.5173045898636998,0.00067727080034586,1.0000003845475203,3.8454744633290463e-07
1,400.8437,0,4162.787091,1668.626923,4.1627870907,2,2,0,none,5.996063207044233,7.42035548105224,8.334180297543865,1.6414765675302747,0.9999999659188199,-3.4081180681050585e-08
7,11784.295,2,0.180457,2.126564,0.0001804574,1,4,0,none,9.374607846877051,1.1399346379900206,0.16590165163647438,0.000180441119521985,1.0000025755627888,2.5755594720640627e-06
4,86009941.7,6,0.169518,14580.2332971006,0.000169518,1,3,1,unit_error_kg_vs_tonne,18.269973460325836,9.587490590263767,0.15659169811647092,0.0001695036334474079,0.9999999999999931,-6.883382752675994e-15
5,35.1122,0,216.141215,7.589203,0.2161412151,0,4,0,none,3.586630758385054,2.1505059493866137,5.380547902256413,0.1956829076401272,1.0000012426322922,1.2426315201086046e-06
3,16281.3853,3,0.740066,12.049305,0.0007400663,1,3,0,none,9.697839146022952,2.568734875645533,0.5539230435415569,0.0007397925859718291,1.0000004403965654,4.4039646846305623e-07
5,5.5544,0,27.825827,0.154556,0.0278258272,1,4,0,none,1.880136579845468,0.14371585448272933,3.3612717561165018,0.027445723884519543,1.0000014649158342,1.4649147612046843e-06
1,43.1058,0,3314.131516,142.85822,3.314131516,1,3,0,none,3.786591293079275,4.968828231222108,8.106252574834517,1.461896033362271,0.9999995078865032,-4.921136179295262e-07
5,26.9003,0,350.07656,9.417171,0.3500765602,2,2,0,none,3.328637441457682,2.343455502342284,5.861004319339351,0.30016130210157466,1.0000006916022344,6.916019952138769e-07
4,29353.1509,1,0.525423,15.422818,0.0005254229,2,1,0,none,10.287189242854257,2.798671709274898,0.4222717486466537,0.0005252849137200629,0.9999998310665236,-1.6893349069913911e-07
6,10467.4747,2,0.053581,0.560858,5.3581e-05,2,2,0,none,9.256123610348263,0.44523567006688114,0.05219483787506688,5.3579564589493094e-05,1.0000004243487672,4.2434867720026964e-07
1,140.5156,0,1433.687584,201.455421,1.4336875837,0,2,0,none,4.9524099583563235,5.310519719101644,7.268702392992875,0.8894076312326207,0.9999997514169751,-2.4858305583889363e-07
3,13566.946,3,0.628662,8.52902,0.0006286617,1,3,0,none,9.515465378070934,2.2543418792199716,0.4877588188338211,0.0006284641750134036,0.9999996006164082,-3.993836715073804e-07
3,7214.7392,3,2.469945,17.820007,0.0024699447,2,0,0,none,8.884019919182451,2.934920506101904,1.2441387436890607,0.002466899400040368,0.9999998870121786,-1.1298782781544427e-07
5,17.4846,0,134.97669,2.360012,0.13497669,2,4,0,none,2.9169379529875727,1.2119445453973068,4.9124834739870735,0.12661211327753588,0.9999993923449846,-6.076552000389808e-07
3,4980.0652,3,1.812852,9.02812,0.0018128518,1,3,0,none,8.51339904272863,2.3053931467182665,1.0341989152547908,0.0018112105674172134,0.9999998717285269,-1.2827148133668384e-07
4,41335.9002,1,0.244934,10.124565,0.0002449339,1,4,0,none,10.62951084735714,2.4091557261642396,0.21908251646328988,0.0002449039085894909,0.9999997649591623,-2.3504086530376797e-07
3,5875.7403,3,1.92738,11.324782,0.0019273797,1,0,0,none,8.678757516424096,2.511612032145551,1.074107825043278,0.0019255246869066271,0.9999997934164633,-2.0658355805992028e-07
6,13424.4001,2,0.239533,3.215583,0.0002395327,1,4,0,none,9.504903721540053,1.4387878974288455,0.21473469577726928,0.00023950401662312841,0.9999988091587932,-1.1908419158071193e-06
4,17.375494900000003,1,0.997676,0.017335121000000002,0.0009976764,2,3,1,magnitude_underflow,2.911017978069538,0.017186581960944934,0.6919845049144946,0.0009971790516680827,1.0000003836229439,3.83622870272592e-07
4,44274.961,1,1.01144,44.781469,0.00101144,1,1,0,none,10.698197167666748,3.823879402257747,0.6988508834766233,0.0010109288392064796,1.0000000546221504,5.462214886655146e-08
1,387.8685,0,3305.389849,1282.056624,3.3053898488,1,1,0,none,5.963241240195432,7.157000497702552,8.103612193086349,1.4598676909921808,1.0000000166553047,1.665530455227162e-08
5,13.8273,0,322.022627,4.452689,0.3220226269,1,3,0,none,2.6964700761892604,1.6961088814915237,5.777722373400664,0.2791628569411171,0.9999967501952026,-3.249810078005404e-06
3,2883.782,3,0.834454,2.406384,0.0008344542,1,1,0,none,7.967204612828921,1.2256513181051825,0.6067468895465147,0.0008341062366535803,1.0000002388945974,2.388945689021126e-07
3,2841.3645,3,1.978076,5.620435,0.0019780761,1,3,0,none,7.952391555183285,1.8901610777598998,1.0912774544197212,0.0019761222835787485,1.0000000133793916,1.3379391505121586e-08
6,3849.4705,2,0.183922,0.708004,0.0001839224,1,1,0,none,8.255950627607273,0.5353254372840105,0.16883265591335989,0.0001839054883489783,1.0000023821941935,2.3821913560420025e-06
1,39.6332,0,5647.094474,223.81252,5.6470944738,0,1,0,none,3.7045854664355535,5.4152668104188635,8.639073506016187,1.8941798379567862,1.000000425771551,4.257714602641599e-07
5,3.1776,0,435.106983,1.382579,0.435106983,2,4,0,none,1.4297369189627274,0.8681835144435004,6.077887587103005,0.3612393990459169,0.999987740973197,-1.2259101945501908e-05
5,21.0791,0,304.779069,6.424457,0.3047790687,1,0,0,none,3.0946314597085824,2.0047795507014072,5.722862844455192,0.266033730427143,0.9999982141000541,-1.7859015406486898e-06
7,32886.8374,2,0.088263,2.902703,8.82634e-05,1,4,0,none,10.40085818451295,1.3616693899917838,0.08458284716343598,8.825950501529827e-05,1.000004158370317,4.158361670977757e-06
7,34602.7038,2,0.169917,5.879592,0.0001699171,2,0,0,none,10.45171600155955,1.9285593478612184,0.15693280612235166,0.00016990266572462746,1.0000007446636874,7.446634101179325e-07
6,7372.8198,2,0.219617,1.619199,0.0002196174,2,0,0,none,8.90569114128367,0.9628685458386923,0.198536875031208,0.00021959328762907482,1.0000015031426392,1.5031415095297918e-06
7,34340.579,2,0.159714,5.484671,0.000159714,1,4,0,none,10.444112114757198,1.8694410840219504,0.14817342299526232,0.00015970124707696416,0.9999999572433806,-4.275662027021888e-08
4,26547.9284,1,0.122389,3.249182,0.0001223893,0,3,0,none,10.186744664273613,1.4467264938232494,0.1154594493304346,0.0001223818110406622,1.0000023362711397,2.336268410580784e-06
1,117.6002,0,947.250877,111.396911,0.9472508767,1,1,0,none,4.775758172902844,4.722036454875542,6.854619105430167,0.6664185710424952,1.0000001653055501,1.6530553647420157e-07
7,22798.6484,2,0.053047,1.209392,5.30467e-05,2,2,0,none,10.034500393770994,0.7927173645569322,0.051687866533721954,5.304529307356454e-05,0.9999934663672552,-6.5336540891031555e-06
5,17.0804,0,392.30251,6.700691,0.3923025101,0,4,0,none,2.894828478613106,2.0413100650929623,5.97457906131417,0.3309588587756922,1.000001075725437,1.0757248583575886e-06
4,9962.2353,1,0.659426,6.569354,0.0006594257,2,1,0,none,9.206657127150292,2.02410772695195,0.5064717594391495,0.0006592083744078952,0.9999995471340939,-4.52866008652508e-07
6,10834.1957,2,0.082029,0.888719,8.20291e-05,1,2,0,none,9.290554975643987,0.6358988214985759,0.07883798228323136,8.202573579735035e-05,1.000000856092141,8.560917745083882e-07
5,76.8203,0,313.416581,24.076762,0.3134165812,1,0,0,none,4.354402322599093,3.221941600571658,5.7507187977140415,0.2726318193333883,1.0000002584445247,2.5844449127327354e-07
6,8729.4899,2,0.183652,1.60319,0.0001836522,1,1,0,none,9.074576764097644,0.9567376160493206,0.168604574340264,0.0001836353379991817,1.000001073351909,1.0733513328672559e-06
4,13152.3546,1,0.946183,12.44453,0.0009461827,1,4,0,none,9.484432107734357,2.5985723318766376,0.6658700183968893,0.0009457353513092666,0.9999996518478164,-3.481522442429142e-07
6,2012.6138,2,0.16658,0.335261,0.0001665801,0,0,0,none,7.6076862971945225,0.28912677836145756,0.15407639135365228,0.00016656622707575603,0.9999993828573189,-6.171428715023384e-07
6,17082.2046,2,0.216999,3.706813,0.0002169985,1,3,0,none,9.745851072694396,1.54901103356524,0.1963879923123656,0.00021697495923097833,0.9999977565426841,-2.2434598324743666e-06
5,12.7542,0,423.80408,5.405286,0.4238040804,1,1,0,none,2.621344232016293,1.8571235869669436,6.05162807440138,0.3533322195354748,1.0000007405282467,7.405279725323087e-07
4,12124.2905,1,0.620215,7.519672,0.0006202154,2,3,0,none,9.403048674281564,2.1423778424475883,0.4825588564876796,0.0006200231459173229,1.0000006871903524,6.871901162845426e-07
5,5.1242,0,178.188071,0.913064,0.1781880705,2,0,0,none,1.8122481356553706,0.6487061452043019,5.18843593024472,0.16397772486322054,0.9999919902004457,-8.009831632902902e-06
3,5920.2211,3,1.371879,8.121825,0.0013718787,1,4,0,none,8.686297973499853,2.2106698937160973,0.8636824680299482,0.0013709385341803212,0.9999997534364004,-2.465636300452843e-07
6,8562.7346,2,0.168616,1.443817,0.0001686164,1,2,0,none,9.055291659037868,0.8935611612554983,0.15582014264125302,0.00016860218585262863,1.0000020380646557,2.038062578856268e-06
4,22522.9081,1,0.944559,21.274211,0.0009445588,2,3,0,none,10.022332606273839,3.103429551854118,0.6650352161435849,0.0009441129850468765,0.9999997860260518,-2.1397397111895978e-07
6,18004.4196,2,0.08193,1.475098,8.19298e-05,0,4,0,none,9.798428080449026,0.9062799911963503,0.07874648332223527,8.192644393724242e-05,0.9999972219360234,-2.7780678354652545e-06
7,45878.7146,2,1177.0713680159727,54002.52135703638,1.177071368,0,2,1,wrong_ef_applied,10.733778350648544,10.8968045337358,7.0716339464306985,0.777980564443594,0.9999999999999981,-1.887379141862768e-15
4,7184.7492,1,0.732799,5.264976,0.0007327988,1,0,0,none,8.87985506586763,1.8349747575346285,0.5497380201637763,0.0007325304340568503,0.999999804536507,-1.9546351204984785e-07
3,5032.58,3,1.399881,7.045013,0.001399881,1,2,0,none,8.523886739556637,2.0850523963535443,0.8754191527912725,0.0013989020800673664,0.999999982529486,-1.7470514188054184e-08
4,30976.925,1,0.858755,26.601588,0.000858755,0,3,0,none,10.341030133031753,3.3178733072998425,0.6199069087684349,0.000858386480888316,0.9999999538194884,-4.6180512703281654e-08
3,30967.2708,3,2.098308,64.978857,0.0020983075,2,2,0,none,10.340718436729713,4.18933434221904,1.1308561560329247,0.0020961091275215624,0.9999997682645771,-2.3173544970158888e-07
3,3655.1685424911934,7,1.104309,4.036435517989907,0.001104309,2,3,1,unit_error_km_vs_tonne_km,8.20417103175522,1.6166985933780877,0.7439871472100021,0.0011036996993458012,0.9999999999752257,-2.4774293727909865e-11
3,4339.2896,3,2.464365,10.693594,0.0024643651,0,3,0,none,8.375696352978828,2.4590411704916306,1.2425293546642229,0.0024613335318992105,1.000000054686575,5.468657355083713e-08
6,11924.0661,2,0.074729,0.891072,7.47289e-05,2,1,0,none,9.38639785871812,0.6371438640440261,0.07206853677558288,7.472610793485017e-05,0.9999982765879151,-1.7234135700070778e-06
7,34054.6298,2,0.124912,4.253818,0.0001249116,0,1,0,none,10.435750637117687,1.658955050389283,0.11770481037464366,0.00012490379919569326,0.9999967282022727,-3.2718030796418773e-06
5,12.2319,0,1.0597739847388756,0.012963049403927453,0.001059774,1,3,1,wrong_ef_applied,2.5826305808162604,0.012879748198430485,0.7225962606360562,0.0010592128359708328,0.9999999922857659,-7.714234170120465e-09
6,13301.7642,2,0.064772,0.861586,6.47723e-05,0,1,0,none,9.495727127201695,0.6214288125651181,0.06276069173498693,6.477020236515495e-05,1.0000047925075257,4.792496041691858e-06
3,2136.1494,3,12.204282682287985,26.07017112919987,0.0122042827,1,1,1,ef_unit_mismatch,7.667228163965794,3.298432425335074,2.5805412225991016,0.012130410869703635,0.9999999999961643,-3.83570952778481e-12
1,1000.0,0,6569.104272,6569.104272,6.569104272,2,3,1,copy_paste_duplicate,6.90875477931522,8.790284982281177,8.790284982281177,2.024074734424503,0.9999999999999848,-1.521005543736476e-14
4,29688.7324,1,1.054469,31.305839,0.0010544687,0,4,0,none,10.29855655458145,3.475247987884769,0.720017420398091,0.0010539131383942772,0.9999997136255305,-2.8637451047661606e-07
5,12.8955,0,325.74367,4.200635,0.3257436699,1,3,0,none,2.631565046714019,1.6487807335165203,5.789175979707651,0.28197356229241904,1.0000017862605066,1.7862589112584978e-06
6,16441.9608,2,0.103692,1.704897,0.0001036919,1,4,0,none,9.707652749718196,0.9950638339394622,0.09866092342396098,0.00010368652436654042,0.9999983580421553,-1.6419591927033811e-06
5,15.5668,0,300.700077,4.680927,0.3007000774,1,1,0,none,2.8074006926918242,1.7371144236420513,5.7094334013854,0.2629026405939759,0.9999976588573277,-2.3411454127584777e-06
1,233.1258,0,842.960173,196.515747,0.842960173,0,4,0,none,5.4558585777365245,5.285818312808347,6.738105305093924,0.611373068578986,0.999999909936674,-9.006333007494231e-08
5,77.3495,0,256.366767,19.829844,0.2563667666,0,3,0,none,4.361179587160735,3.0363867660465647,5.550502176492459,0.2282240370431146,1.0000001389740578,1.3897404816037142e-07
3,7555.5305,3,2.235951,16.893796,0.002235951,2,0,0,none,8.930167435262202,2.884454060590987,1.1743228569307982,0.0022334549815203695,1.0000000013552017,1.3552017276961888e-09
1,288.9001,0,1894.213343,547.238349,1.8942133433,2,4,0,none,5.669536380874083,6.3067101358181965,7.54708669323769,1.0627133446697759,0.9999998625569202,-1.37443089251533e-07
6,6283.7716,2,0.191593,1.203927,0.0001915931,1,1,0,none,8.745884779870778,0.7902407691450396,0.17529106738522057,0.00019157474838600718,1.0000002888391906,2.888391488512955e-07
6,56699.5091,2,0.127819,7.247268,0.0001278189,1,2,0,none,10.945538468511513,2.109881993988667,0.12028567920771689,0.0001278107318604224,0.9999990956941328,-9.04306276073501e-07
5,9.3599,0,129.041827,1.207819,0.1290418269,1,3,0,none,2.3379425842750985,0.7920051504170634,4.867856144860235,0.12136933222263838,1.00000033395967,3.339596141535976e-07
7,9841.1521,2,0.156447,1.539623,0.0001564475,1,4,0,none,9.194429675482489,0.9320156448174852,0.1453523737101288,0.00015643526336611574,1.000002778162695,2.7781588359183605e-06
4,28460.3263,1,0.070322,2.001379,7.03217e-05,1,3,0,none,10.256301472806761,1.0990718497204177,0.06795953778152583,7.031922754516536e-05,0.9999959697108388,-4.030297282820381e-06
6,21313.8083,2,0.20551,4.380195,0.0002055098,0,3,0,none,9.967157335492436,1.6827246188700058,0.18690271391783084,0.0002054886857537921,0.9999986886827028,-1.311318156969639e-06
1,512.7512,0,1244.004975,637.865017,1.244004975,2,0,0,none,6.241739101574139,6.459693191061446,7.12689480487476,0.8082622046811652,0.9999999580831078,-4.191689305798509e-08
4,7750.3955,1,0.584096,4.526973,0.0005840957,0,2,0,none,8.955628170653853,1.709640287729731,0.460013897616367,0.0005839251825024146,0.9999995559798771,-4.440202214686502e-07
7,21890.0014,2,0.163516,3.579375,0.0001635164,0,4,0,none,9.993830936386951,1.5215625259320913,0.1514464552771738,0.00016350303265063289,1.0000026627562015,2.6627526564034447e-06
6,10477.7381,2,0.045797,0.479849,4.5797e-05,0,0,0,none,9.257103540319786,0.3919400555438855,0.04477927415045224,4.579595134941208e-05,1.000000058631573,5.863157121123733e-08
6,13622.5974,2,0.228073,3.106948,0.0002280731,1,4,0,none,9.519558671113172,1.4126801735843078,0.20544627421216383,0.00022804709528443713,1.0000004322860827,4.3228598927213175e-07
4,24028.3357,1,0.590914,14.198679,0.000590914,1,3,0,none,10.087030683737492,2.7212085161807837,0.46430869384062273,0.0005907394790701581,0.999999932252167,-6.77478353051078e-08
5,17.1268,0,45.750997,0.783567,0.0457509967,1,1,0,none,2.8973915061546203,0.5786152916937651,3.844835581710504,0.044735284435580766,0.9999984997864428,-1.5002146824810528e-06
7,41256.2622,2,0.120776,4.982786,0.0001207765,2,1,0,none,10.62758242960059,1.7888863457588444,0.11402130253516146,0.0001207692071057248,1.000003948897364,3.948889567117618e-06
1,79.7357,0,5948.038438,474.271022,5.9480384381,0,2,0,none,4.391180856637237,6.163885213951547,8.690984878421023,1.9384593806174415,1.0000000285049333,2.850493289637654e-08
3,4153.2529,3,1.04554,4.342391,0.0010455399,0,4,0,none,8.33188788366136,1.6756733055697155,0.7156618133171145,0.0010449937038388547,0.999999761153302,-2.3884672649912505e-07
