year,month,sector,co2_mt,date,month_sin,month_cos,year_norm,sector_id,category_id
2002,7,coal,74.661,2002-07-01,-0.4999999999999997,-0.8660254037844388,0.36363636363636365,1,1
2002,8,coal,73.648,2002-08-01,-0.8660254037844384,-0.5000000000000004,0.36363636363636365,1,1
2002,9,coal,71.705,2002-09-01,-1.0,-1.8369701987210297e-16,0.36363636363636365,1,1
2002,10,coal,67.941,2002-10-01,-0.8660254037844386,0.5000000000000001,0.36363636363636365,1,1
2002,11,coal,60.956,2002-11-01,-0.5000000000000004,0.8660254037844384,0.36363636363636365,1,1
2002,12,coal,68.624,2002-12-01,-2.4492935982947064e-16,1.0,0.36363636363636365,1,1
2003,1,coal,76.129,2003-01-01,0.49999999999999994,0.8660254037844387,0.3939393939393939,1,1
2003,2,coal,66.714,2003-02-01,0.8660254037844386,0.5000000000000001,0.3939393939393939,1,1
2003,3,coal,63.184,2003-03-01,1.0,6.123233995736766e-17,0.3939393939393939,1,1
2003,4,coal,63.045,2003-04-01,0.8660254037844387,-0.4999999999999998,0.3939393939393939,1,1
2003,5,coal,68.35,2003-05-01,0.49999999999999994,-0.8660254037844387,0.3939393939393939,1,1
2003,6,coal,69.015,2003-06-01,1.2246467991473532e-16,-1.0,0.3939393939393939,1,1
2003,7,coal,73.002,2003-07-01,-0.4999999999999997,-0.8660254037844388,0.3939393939393939,1,1
2003,8,coal,73.59,2003-08-01,-0.8660254037844384,-0.5000000000000004,0.3939393939393939,1,1
2003,9,coal,71.023,2003-09-01,-1.0,-1.8369701987210297e-16,0.3939393939393939,1,1
2003,10,coal,70.991,2003-10-01,-0.8660254037844386,0.5000000000000001,0.3939393939393939,1,1
2003,11,coal,70.453,2003-11-01,-0.5000000000000004,0.8660254037844384,0.3939393939393939,1,1
2003,12,coal,76.315,2003-12-01,-2.4492935982947064e-16,1.0,0.3939393939393939,1,1
2004,1,coal,71.849,2004-01-01,0.49999999999999994,0.8660254037844387,0.42424242424242425,1,1
2004,2,coal,62.291,2004-02-01,0.8660254037844386,0.5000000000000001,0.42424242424242425,1,1
2004,3,coal,75.35,2004-03-01,1.0,6.123233995736766e-17,0.42424242424242425,1,1
2004,4,coal,79.533,2004-04-01,0.8660254037844387,-0.4999999999999998,0.42424242424242425,1,1
2004,5,coal,74.516,2004-05-01,0.49999999999999994,-0.8660254037844387,0.42424242424242425,1,1
2004,6,coal,79.549,2004-06-01,1.2246467991473532e-16,-1.0,0.42424242424242425,1,1
2004,7,coal,84.82,2004-07-01,-0.4999999999999997,-0.8660254037844388,0.42424242424242425,1,1
2004,8,coal,74.178,2004-08-01,-0.8660254037844384,-0.5000000000000004,0.42424242424242425,1,1
2004,9,coal,75.231,2004-09-01,-1.0,-1.8369701987210297e-16,0.42424242424242425,1,1
2004,10,coal,73.038,2004-10-01,-0.8660254037844386,0.5000000000000001,0.42424242424242425,1,1
2004,11,coal,71.647,2004-11-01,-0.5000000000000004,0.8660254037844384,0.42424242424242425,1,1
2004,12,coal,70.488,2004-12-01,-2.4492935982947064e-16,1.0,0.42424242424242425,1,1
2005,1,coal,76.24,2005-01-01,0.49999999999999994,0.8660254037844387,0.45454545454545453,1,1
2005,2,coal,65.904,2005-02-01,0.8660254037844386,0.5000000000000001,0.45454545454545453,1,1
2005,3,coal,77.464,2005-03-01,1.0,6.123233995736766e-17,0.45454545454545453,1,1
2005,4,coal,75.213,2005-04-01,0.8660254037844387,-0.4999999999999998,0.45454545454545453,1,1
2005,5,coal,83.222,2005-05-01,0.49999999999999994,-0.8660254037844387,0.45454545454545453,1,1
2005,6,coal,78.171,2005-06-01,1.2246467991473532e-16,-1.0,0.45454545454545453,1,1
2005,7,coal,86.169,2005-07-01,-0.4999999999999997,-0.8660254037844388,0.45454545454545453,1,1
2005,8,coal,79.694,2005-08-01,-0.8660254037844384,-0.5000000000000004,0.45454545454545453,1,1
2005,9,coal,83.961,2005-09-01,-1.0,-1.8369701987210297e-16,0.45454545454545453,1,1
2005,10,coal,90.757,2005-10-01,-0.8660254037844386,0.5000000000000001,0.45454545454545453,1,1
2005,11,coal,70.405,2005-11-01,-0.5000000000000004,0.8660254037844384,0.45454545454545453,1,1
2005,12,coal,69.432,2005-12-01,-2.4492935982947064e-16,1.0,0.45454545454545453,1,1
2006,1,coal,86.878,2006-01-01,0.49999999999999994,0.8660254037844387,0.48484848484848486,1,1
2006,2,coal,69.268,2006-02-01,0.8660254037844386,0.5000000000000001,0.48484848484848486,1,1
2006,3,coal,86.157,2006-03-01,1.0,6.123233995736766e-17,0.48484848484848486,1,1
2006,4,coal,83.619,2006-04-01,0.8660254037844387,-0.4999999999999998,0.48484848484848486,1,1
2006,5,coal,84.236,2006-05-01,0.49999999999999994,-0.8660254037844387,0.48484848484848486,1,1
2006,6,coal,89.495,2006-06-01,1.2246467991473532e-16,-1.0,0.48484848484848486,1,1
2006,7,coal,84.268,2006-07-01,-0.4999999999999997,-0.8660254037844388,0.48484848484848486,1,1
2006,8,coal,89.911,2006-08-01,-0.8660254037844384,-0.5000000000000004,0.48484848484848486,1,1
2006,9,coal,73.702,2006-09-01,-1.0,-1.8369701987210297e-16,0.48484848484848486,1,1
2006,10,coal,85.238,2006-10-01,-0.8660254037844386,0.5000000000000001,0.48484848484848486,1,1
2006,11,coal,73.935,2006-11-01,-0.5000000000000004,0.8660254037844384,0.48484848484848486,1,1
2006,12,coal,72.461,2006-12-01,-2.4492935982947064e-16,1.0,0.48484848484848486,1,1
2007,1,coal,92.471,2007-01-01,0.49999999999999994,0.8660254037844387,0.5151515151515151,1,1
2007,2,coal,83.919,2007-02-01,0.8660254037844386,0.5000000000000001,0.5151515151515151,1,1
2007,3,coal,73.418,2007-03-01,1.0,6.123233995736766e-17,0.5151515151515151,1,1
2007,4,coal,87.569,2007-04-01,0.8660254037844387,-0.4999999999999998,0.5151515151515151,1,1
2007,5,coal,90.046,2007-05-01,0.49999999999999994,-0.8660254037844387,0.5151515151515151,1,1
2007,6,coal,87.979,2007-06-01,1.2246467991473532e-16,-1.0,0.5151515151515151,1,1
2007,7,coal,85.273,2007-07-01,-0.4999999999999997,-0.8660254037844388,0.5151515151515151,1,1
2007,8,coal,85.363,2007-08-01,-0.8660254037844384,-0.5000000000000004,0.5151515151515151,1,1
2007,9,coal,89.255,2007-09-01,-1.0,-1.8369701987210297e-16,0.5151515151515151,1,1
2007,10,coal,83.444,2007-10-01,-0.8660254037844386,0.5000000000000001,0.5151515151515151,1,1
2007,11,coal,85.354,2007-11-01,-0.5000000000000004,0.8660254037844384,0.5151515151515151,1,1
2007,12,coal,85.769,2007-12-01,-2.4492935982947064e-16,1.0,0.5151515151515151,1,1
2008,1,coal,90.405,2008-01-01,0.49999999999999994,0.8660254037844387,0.5454545454545454,1,1
2008,2,coal,81.654,2008-02-01,0.8660254037844386,0.5000000000000001,0.5454545454545454,1,1
2008,3,coal,89.697,2008-03-01,1.0,6.123233995736766e-17,0.5454545454545454,1,1
2008,4,coal,85.606,2008-04-01,0.8660254037844387,-0.4999999999999998,0.5454545454545454,1,1
2008,5,coal,95.352,2008-05-01,0.49999999999999994,-0.8660254037844387,0.5454545454545454,1,1
2008,6,coal,89.617,2008-06-01,1.2246467991473532e-16,-1.0,0.5454545454545454,1,1
2008,7,coal,99.425,2008-07-01,-0.4999999999999997,-0.8660254037844388,0.5454545454545454,1,1
2008,8,coal,90.754,2008-08-01,-0.8660254037844384,-0.5000000000000004,0.5454545454545454,1,1
2008,9,coal,90.95,2008-09-01,-1.0,-1.8369701987210297e-16,0.5454545454545454,1,1
2008,10,coal,87.854,2008-10-01,-0.8660254037844386,0.5000000000000001,0.5454545454545454,1,1
2008,11,coal,75.36,2008-11-01,-0.5000000000000004,0.8660254037844384,0.5454545454545454,1,1
2008,12,coal,92.056,2008-12-01,-2.4492935982947064e-16,1.0,0.5454545454545454,1,1
2009,1,coal,94.371,2009-01-01,0.49999999999999994,0.8660254037844387,0.5757575757575758,1,1
2009,2,coal,92.659,2009-02-01,0.8660254037844386,0.5000000000000001,0.5757575757575758,1,1
2009,3,coal,86.249,2009-03-01,1.0,6.123233995736766e-17,0.5757575757575758,1,1
2009,4,coal,90.764,2009-04-01,0.8660254037844387,-0.4999999999999998,0.5757575757575758,1,1
2009,5,coal,105.702,2009-05-01,0.49999999999999994,-0.8660254037844387,0.5757575757575758,1,1
2009,6,coal,91.052,2009-06-01,1.2246467991473532e-16,-1.0,0.5757575757575758,1,1
2009,7,coal,93.267,2009-07-01,-0.4999999999999997,-0.8660254037844388,0.5757575757575758,1,1
2009,8,coal,99.928,2009-08-01,-0.8660254037844384,-0.5000000000000004,0.5757575757575758,1,1
2009,9,coal,97.03,2009-09-01,-1.0,-1.8369701987210297e-16,0.5757575757575758,1,1
2009,10,coal,113.442,2009-10-01,-0.8660254037844386,0.5000000000000001,0.5757575757575758,1,1
2009,11,coal,91.479,2009-11-01,-0.5000000000000004,0.8660254037844384,0.5757575757575758,1,1
2009,12,coal,93.799,2009-12-01,-2.4492935982947064e-16,1.0,0.5757575757575758,1,1
2010,1,coal,106.196,2010-01-01,0.49999999999999994,0.8660254037844387,0.6060606060606061,1,1
2010,2,coal,80.65,2010-02-01,0.8660254037844386,0.5000000000000001,0.6060606060606061,1,1
2010,3,coal,91.892,2010-03-01,1.0,6.123233995736766e-17,0.6060606060606061,1,1
2010,4,coal,115.044,2010-04-01,0.8660254037844387,-0.4999999999999998,0.6060606060606061,1,1
2010,5,coal,114.547,2010-05-01,0.49999999999999994,-0.8660254037844387,0.6060606060606061,1,1
2010,6,coal,112.134,2010-06-01,1.2246467991473532e-16,-1.0,0.6060606060606061,1,1
2010,7,coal,97.31,2010-07-01,-0.4999999999999997,-0.8660254037844388,0.6060606060606061,1,1
2010,8,coal,97.661,2010-08-01,-0.8660254037844384,-0.5000000000000004,0.6060606060606061,1,1
2010,9,coal,107.721,2010-09-01,-1.0,-1.8369701987210297e-16,0.6060606060606061,1,1
2010,10,coal,100.182,2010-10-01,-0.8660254037844386,0.5000000000000001,0.6060606060606061,1,1
2010,11,coal,103.953,2010-11-01,-0.5000000000000004,0.8660254037844384,0.6060606060606061,1,1
2010,12,coal,107.343,2010-12-01,-2.4492935982947064e-16,1.0,0.6060606060606061,1,1
2011,1,coal,104.994,2011-01-01,0.49999999999999994,0.8660254037844387,0.6363636363636364,1,1
2011,2,coal,96.817,2011-02-01,0.8660254037844386,0.5000000000000001,0.6363636363636364,1,1
2011,3,coal,107.196,2011-03-01,1.0,6.123233995736766e-17,0.6363636363636364,1,1
2011,4,coal,93.189,2011-04-01,0.8660254037844387,-0.4999999999999998,0.6363636363636364,1,1
2011,5,coal,103.039,2011-05-01,0.49999999999999994,-0.8660254037844387,0.6363636363636364,1,1
2011,6,coal,113.332,2011-06-01,1.2246467991473532e-16,-1.0,0.6363636363636364,1,1
2011,7,coal,106.096,2011-07-01,-0.4999999999999997,-0.8660254037844388,0.6363636363636364,1,1
2011,8,coal,98.328,2011-08-01,-0.8660254037844384,-0.5000000000000004,0.6363636363636364,1,1
2011,9,coal,110.179,2011-09-01,-1.0,-1.8369701987210297e-16,0.6363636363636364,1,1
2011,10,coal,113.229,2011-10-01,-0.8660254037844386,0.5000000000000001,0.6363636363636364,1,1
2011,11,coal,109.231,2011-11-01,-0.5000000000000004,0.8660254037844384,0.6363636363636364,1,1
2011,12,coal,96.382,2011-12-01,-2.4492935982947064e-16,1.0,0.6363636363636364,1,1
2012,1,coal,124.246,2012-01-01,0.49999999999999994,0.8660254037844387,0.6666666666666666,1,1
2012,2,coal,102.561,2012-02-01,0.8660254037844386,0.5000000000000001,0.6666666666666666,1,1
2012,3,coal,111.186,2012-03-01,1.0,6.123233995736766e-17,0.6666666666666666,1,1
2012,4,coal,113.542,2012-04-01,0.8660254037844387,-0.4999999999999998,0.6666666666666666,1,1
2012,5,coal,121.945,2012-05-01,0.49999999999999994,-0.8660254037844387,0.6666666666666666,1,1
2012,6,coal,116.806,2012-06-01,1.2246467991473532e-16,-1.0,0.6666666666666666,1,1
2012,7,coal,107.306,2012-07-01,-0.4999999999999997,-0.8660254037844388,0.6666666666666666,1,1
2012,8,coal,112.869,2012-08-01,-0.8660254037844384,-0.5000000000000004,0.6666666666666666,1,1
2012,9,coal,110.598,2012-09-01,-1.0,-1.8369701987210297e-16,0.6666666666666666,1,1
2012,10,coal,116.672,2012-10-01,-0.8660254037844386,0.5000000000000001,0.6666666666666666,1,1
2012,11,coal,109.158,2012-11-01,-0.5000000000000004,0.8660254037844384,0.6666666666666666,1,1
2012,12,coal,103.15,2012-12-01,-2.4492935982947064e-16,1.0,0.6666666666666666,1,1
2013,1,coal,123.993,2013-01-01,0.49999999999999994,0.8660254037844387,0.696969696969697,1,1
2013,2,coal,114.999,2013-02-01,0.8660254037844386,0.5000000000000001,0.696969696969697,1,1
2013,3,coal,110.795,2013-03-01,1.0,6.123233995736766e-17,0.696969696969697,1,1
2013,4,coal,120.21,2013-04-01,0.8660254037844387,-0.4999999999999998,0.696969696969697,1,1
2013,5,coal,117.227,2013-05-01,0.49999999999999994,-0.8660254037844387,0.696969696969697,1,1
2013,6,coal,121.072,2013-06-01,1.2246467991473532e-16,-1.0,0.696969696969697,1,1
2013,7,coal,131.09,2013-07-01,-0.4999999999999997,-0.8660254037844388,0.696969696969697,1,1
2013,8,coal,134.927,2013-08-01,-0.8660254037844384,-0.5000000000000004,0.696969696969697,1,1
2013,9,coal,112.869,2013-09-01,-1.0,-1.8369701987210297e-16,0.696969696969697,1,1
2013,10,coal,117.687,2013-10-01,-0.8660254037844386,0.5000000000000001,0.696969696969697,1,1
2013,11,coal,124.014,2013-11-01,-0.5000000000000004,0.8660254037844384,0.696969696969697,1,1
2013,12,coal,109.616,2013-12-01,-2.4492935982947064e-16,1.0,0.696969696969697,1,1
2014,1,coal,126.364,2014-01-01,0.49999999999999994,0.8660254037844387,0.7272727272727273,1,1
2014,2,coal,105.362,2014-02-01,0.8660254037844386,0.5000000000000001,0.7272727272727273,1,1
2014,3,coal,121.503,2014-03-01,1.0,6.123233995736766e-17,0.7272727272727273,1,1
2014,4,coal,132.917,2014-04-01,0.8660254037844387,-0.4999999999999998,0.7272727272727273,1,1
2014,5,coal,135.57,2014-05-01,0.49999999999999994,-0.8660254037844387,0.7272727272727273,1,1
2014,6,coal,126.142,2014-06-01,1.2246467991473532e-16,-1.0,0.7272727272727273,1,1
2014,7,coal,141.341,2014-07-01,-0.4999999999999997,-0.8660254037844388,0.7272727272727273,1,1
2014,8,coal,125.904,2014-08-01,-0.8660254037844384,-0.5000000000000004,0.7272727272727273,1,1
2014,9,coal,136.628,2014-09-01,-1.0,-1.8369701987210297e-16,0.7272727272727273,1,1
2014,10,coal,131.763,2014-10-01,-0.8660254037844386,0.5000000000000001,0.7272727272727273,1,1
2014,11,coal,118.198,2014-11-01,-0.5000000000000004,0.8660254037844384,0.7272727272727273,1,1
2014,12,coal,113.677,2014-12-01,-2.4492935982947064e-16,1.0,0.7272727272727273,1,1
2015,1,coal,134.979,2015-01-01,0.49999999999999994,0.8660254037844387,0.7575757575757576,1,1
2015,2,coal,117.419,2015-02-01,0.8660254037844386,0.5000000000000001,0.7575757575757576,1,1
2015,3,coal,126.546,2015-03-01,1.0,6.123233995736766e-17,0.7575757575757576,1,1
2015,4,coal,120.332,2015-04-01,0.8660254037844387,-0.4999999999999998,0.7575757575757576,1,1
2015,5,coal,123.833,2015-05-01,0.49999999999999994,-0.8660254037844387,0.7575757575757576,1,1
2015,6,coal,129.117,2015-06-01,1.2246467991473532e-16,-1.0,0.7575757575757576,1,1
2015,7,coal,128.785,2015-07-01,-0.4999999999999997,-0.8660254037844388,0.7575757575757576,1,1
2015,8,coal,139.036,2015-08-01,-0.8660254037844384,-0.5000000000000004,0.7575757575757576,1,1
2015,9,coal,138.396,2015-09-01,-1.0,-1.8369701987210297e-16,0.7575757575757576,1,1
2015,10,coal,139.446,2015-10-01,-0.8660254037844386,0.5000000000000001,0.7575757575757576,1,1
2015,11,coal,124.61,2015-11-01,-0.5000000000000004,0.8660254037844384,0.7575757575757576,1,1
2015,12,coal,120.647,2015-12-01,-2.4492935982947064e-16,1.0,0.7575757575757576,1,1
2016,1,coal,136.965,2016-01-01,0.49999999999999994,0.8660254037844387,0.7878787878787878,1,1
2016,2,coal,106.512,2016-02-01,0.8660254037844386,0.5000000000000001,0.7878787878787878,1,1
2016,3,coal,135.878,2016-03-01,1.0,6.123233995736766e-17,0.7878787878787878,1,1
2016,4,coal,140.638,2016-04-01,0.8660254037844387,-0.4999999999999998,0.7878787878787878,1,1
2016,5,coal,136.383,2016-05-01,0.49999999999999994,-0.8660254037844387,0.7878787878787878,1,1
2016,6,coal,147.718,2016-06-01,1.2246467991473532e-16,-1.0,0.7878787878787878,1,1
2016,7,coal,138.572,2016-07-01,-0.4999999999999997,-0.8660254037844388,0.7878787878787878,1,1
2016,8,coal,122.298,2016-08-01,-0.8660254037844384,-0.5000000000000004,0.7878787878787878,1,1
2016,9,coal,137.838,2016-09-01,-1.0,-1.8369701987210297e-16,0.7878787878787878,1,1
2016,10,coal,133.316,2016-10-01,-0.8660254037844386,0.5000000000000001,0.7878787878787878,1,1
2016,11,coal,126.07,2016-11-01,-0.5000000000000004,0.8660254037844384,0.7878787878787878,1,1
2016,12,coal,128.11,2016-12-01,-2.4492935982947064e-16,1.0,0.7878787878787878,1,1
2017,1,coal,138.021,2017-01-01,0.49999999999999994,0.8660254037844387,0.8181818181818182,1,1
2017,2,coal,117.273,2017-02-01,0.8660254037844386,0.5000000000000001,0.8181818181818182,1,1
2017,3,coal,146.61,2017-03-01,1.0,6.123233995736766e-17,0.8181818181818182,1,1
2017,4,coal,122.876,2017-04-01,0.8660254037844387,-0.4999999999999998,0.8181818181818182,1,1
2017,5,coal,146.545,2017-05-01,0.49999999999999994,-0.8660254037844387,0.8181818181818182,1,1
2017,6,coal,139.164,2017-06-01,1.2246467991473532e-16,-1.0,0.8181818181818182,1,1
2017,7,coal,135.7,2017-07-01,-0.4999999999999997,-0.8660254037844388,0.8181818181818182,1,1
2017,8,coal,138.801,2017-08-01,-0.8660254037844384,-0.5000000000000004,0.8181818181818182,1,1
2017,9,coal,129.985,2017-09-01,-1.0,-1.8369701987210297e-16,0.8181818181818182,1,1
2017,10,coal,139.34,2017-10-01,-0.8660254037844386,0.5000000000000001,0.8181818181818182,1,1
2017,11,coal,137.809,2017-11-01,-0.5000000000000004,0.8660254037844384,0.8181818181818182,1,1
2017,12,coal,137.307,2017-12-01,-2.4492935982947064e-16,1.0,0.8181818181818182,1,1
2018,1,coal,143.675,2018-01-01,0.49999999999999994,0.8660254037844387,0.8484848484848485,1,1
2018,2,coal,140.45,2018-02-01,0.8660254037844386,0.5000000000000001,0.8484848484848485,1,1
2018,3,coal,145.022,2018-03-01,1.0,6.123233995736766e-17,0.8484848484848485,1,1
2018,4,coal,141.314,2018-04-01,0.8660254037844387,-0.4999999999999998,0.8484848484848485,1,1
2018,5,coal,160.137,2018-05-01,0.49999999999999994,-0.8660254037844387,0.8484848484848485,1,1
2018,6,coal,135.91,2018-06-01,1.2246467991473532e-16,-1.0,0.8484848484848485,1,1
2018,7,coal,163.991,2018-07-01,-0.4999999999999997,-0.8660254037844388,0.8484848484848485,1,1
2018,8,coal,147.954,2018-08-01,-0.8660254037844384,-0.5000000000000004,0.8484848484848485,1,1
2018,9,coal,153.992,2018-09-01,-1.0,-1.8369701987210297e-16,0.8484848484848485,1,1
2018,10,coal,145.897,2018-10-01,-0.8660254037844386,0.5000000000000001,0.8484848484848485,1,1
2018,11,coal,146.048,2018-11-01,-0.5000000000000004,0.8660254037844384,0.8484848484848485,1,1
2018,12,coal,140.233,2018-12-01,-2.4492935982947064e-16,1.0,0.8484848484848485,1,1
2019,1,coal,161.369,2019-01-01,0.49999999999999994,0.8660254037844387,0.8787878787878788,1,1
2019,2,coal,138.208,2019-02-01,0.8660254037844386,0.5000000000000001,0.8787878787878788,1,1
2019,3,coal,144.894,2019-03-01,1.0,6.123233995736766e-17,0.8787878787878788,1,1
2019,4,coal,132.97,2019-04-01,0.8660254037844387,-0.4999999999999998,0.8787878787878788,1,1
2019,5,coal,150.978,2019-05-01,0.49999999999999994,-0.8660254037844387,0.8787878787878788,1,1
2019,6,coal,152.542,2019-06-01,1.2246467991473532e-16,-1.0,0.8787878787878788,1,1
2019,7,coal,148.928,2019-07-01,-0.4999999999999997,-0.8660254037844388,0.8787878787878788,1,1
2019,8,coal,140.533,2019-08-01,-0.8660254037844384,-0.5000000000000004,0.8787878787878788,1,1
2019,9,coal,137.557,2019-09-01,-1.0,-1.8369701987210297e-16,0.8787878787878788,1,1
2019,10,coal,145.924,2019-10-01,-0.8660254037844386,0.5000000000000001,0.8787878787878788,1,1
2019,11,coal,144.02,2019-11-01,-0.5000000000000004,0.8660254037844384,0.8787878787878788,1,1
2019,12,coal,142.183,2019-12-01,-2.4492935982947064e-16,1.0,0.8787878787878788,1,1
2020,1,coal,149.252,2020-01-01,0.49999999999999994,0.8660254037844387,0.9090909090909091,1,1
2020,2,coal,118.347,2020-02-01,0.8660254037844386,0.5000000000000001,0.9090909090909091,1,1
2020,3,coal,142.364,2020-03-01,1.0,6.123233995736766e-17,0.9090909090909091,1,1
2020,4,coal,129.089,2020-04-01,0.8660254037844387,-0.4999999999999998,0.9090909090909091,1,1
2020,5,coal,145.336,2020-05-01,0.49999999999999994,-0.8660254037844387,0.9090909090909091,1,1
2020,6,coal,150.338,2020-06-01,1.2246467991473532e-16,-1.0,0.9090909090909091,1,1
2020,7,coal,129.397,2020-07-01,-0.4999999999999997,-0.8660254037844388,0.9090909090909091,1,1
2020,8,coal,141.616,2020-08-01,-0.8660254037844384,-0.5000000000000004,0.9090909090909091,1,1
2020,9,coal,130.952,2020-09-01,-1.0,-1.8369701987210297e-16,0.9090909090909091,1,1
2020,10,coal,134.144,2020-10-01,-0.8660254037844386,0.5000000000000001,0.9090909090909091,1,1
2020,11,coal,142.979,2020-11-01,-0.5000000000000004,0.8660254037844384,0.9090909090909091,1,1
2020,12,coal,143.4,2020-12-01,-2.4492935982947064e-16,1.0,0.9090909090909091,1,1
2021,1,coal,152.865,2021-01-01,0.49999999999999994,0.8660254037844387,0.9393939393939394,1,1
2021,2,coal,122.335,2021-02-01,0.8660254037844386,0.5000000000000001,0.9393939393939394,1,1
2021,3,coal,147.404,2021-03-01,1.0,6.123233995736766e-17,0.9393939393939394,1,1
2021,4,coal,137.829,2021-04-01,0.8660254037844387,-0.4999999999999998,0.9393939393939394,1,1
2021,5,coal,149.941,2021-05-01,0.49999999999999994,-0.8660254037844387,0.9393939393939394,1,1
2021,6,coal,141.536,2021-06-01,1.2246467991473532e-16,-1.0,0.9393939393939394,1,1
2021,7,coal,155.228,2021-07-01,-0.4999999999999997,-0.8660254037844388,0.9393939393939394,1,1
2021,8,coal,133.353,2021-08-01,-0.8660254037844384,-0.5000000000000004,0.9393939393939394,1,1
2021,9,coal,127.389,2021-09-01,-1.0,-1.8369701987210297e-16,0.9393939393939394,1,1
2021,10,coal,163.512,2021-10-01,-0.8660254037844386,0.5000000000000001,0.9393939393939394,1,1
2021,11,coal,128.436,2021-11-01,-0.5000000000000004,0.8660254037844384,0.9393939393939394,1,1
2021,12,coal,140.449,2021-12-01,-2.4492935982947064e-16,1.0,0.9393939393939394,1,1
2022,1,coal,156.087,2022-01-01,0.49999999999999994,0.8660254037844387,0.9696969696969697,1,1
2022,2,coal,166.626,2022-02-01,0.8660254037844386,0.5000000000000001,0.9696969696969697,1,1
2022,3,coal,146.003,2022-03-01,1.0,6.123233995736766e-17,0.9696969696969697,1,1
2022,4,coal,163.243,2022-04-01,0.8660254037844387,-0.4999999999999998,0.9696969696969697,1,1
2022,5,coal,161.397,2022-05-01,0.49999999999999994,-0.8660254037844387,0.9696969696969697,1,1
2022,6,coal,145.192,2022-06-01,1.2246467991473532e-16,-1.0,0.9696969696969697,1,1
2022,7,coal,148.894,2022-07-01,-0.4999999999999997,-0.8660254037844388,0.9696969696969697,1,1
2022,8,coal,168.654,2022-08-01,-0.8660254037844384,-0.5000000000000004,0.9696969696969697,1,1
2022,9,coal,145.689,2022-09-01,-1.0,-1.8369701987210297e-16,0.9696969696969697,1,1
2022,10,coal,158.08,2022-10-01,-0.8660254037844386,0.5000000000000001,0.9696969696969697,1,1
2022,11,coal,150.451,2022-11-01,-0.5000000000000004,0.8660254037844384,0.9696969696969697,1,1
2022,12,coal,156.688,2022-12-01,-2.4492935982947064e-16,1.0,0.9696969696969697,1,1
2023,1,coal,150.319,2023-01-01,0.49999999999999994,0.8660254037844387,1.0,1,1
2023,2,coal,157.028,2023-02-01,0.8660254037844386,0.5000000000000001,1.0,1,1
2023,3,coal,150.727,2023-03-01,1.0,6.123233995736766e-17,1.0,1,1
2023,4,coal,146.48,2023-04-01,0.8660254037844387,-0.4999999999999998,1.0,1,1
2023,5,coal,166.238,2023-05-01,0.49999999999999994,-0.8660254037844387,1.0,1,1
2023,6,coal,166.033,2023-06-01,1.2246467991473532e-16,-1.0,1.0,1,1
2023,7,coal,149.154,2023-07-01,-0.4999999999999997,-0.8660254037844388,1.0,1,1
2023,8,coal,172.251,2023-08-01,-0.8660254037844384,-0.5000000000000004,1.0,1,1
2023,9,coal,153.377,2023-09-01,-1.0,-1.8369701987210297e-16,1.0,1,1
2023,10,coal,162.379,2023-10-01,-0.8660254037844386,0.5000000000000001,1.0,1,1
2023,11,coal,178.477,2023-11-01,-0.5000000000000004,0.8660254037844384,1.0,1,1
2023,12,coal,155.951,2023-12-01,-2.4492935982947064e-16,1.0,1.0,1,1
1990,1,gas,2.713,1990-01-01,0.49999999999999994,0.8660254037844387,0.0,2,3
1990,2,gas,2.356,1990-02-01,0.8660254037844386,0.5000000000000001,0.0,2,3
1990,3,gas,2.18,1990-03-01,1.0,6.123233995736766e-17,0.0,2,3
1990,4,gas,2.174,1990-04-01,0.8660254037844387,-0.4999999999999998,0.0,2,3
1990,5,gas,2.386,1990-05-01,0.49999999999999994,-0.8660254037844387,0.0,2,3
1990,6,gas,2.221,1990-06-01,1.2246467991473532e-16,-1.0,0.0,2,3
1990,7,gas,1.987,1990-07-01,-0.4999999999999997,-0.8660254037844388,0.0,2,3
1990,8,gas,2.161,1990-08-01,-0.8660254037844384,-0.5000000000000004,0.0,2,3
1990,9,gas,2.726,1990-09-01,-1.0,-1.8369701987210297e-16,0.0,2,3
1990,10,gas,2.766,1990-10-01,-0.8660254037844386,0.5000000000000001,0.0,2,3
1990,11,gas,2.595,1990-11-01,-0.5000000000000004,0.8660254037844384,0.0,2,3
1990,12,gas,2.746,1990-12-01,-2.4492935982947064e-16,1.0,0.0,2,3
1991,1,gas,2.501,1991-01-01,0.49999999999999994,0.8660254037844387,0.030303030303030304,2,3
1991,2,gas,2.498,1991-02-01,0.8660254037844386,0.5000000000000001,0.030303030303030304,2,3
1991,3,gas,2.508,1991-03-01,1.0,6.123233995736766e-17,0.030303030303030304,2,3
1991,4,gas,2.461,1991-04-01,0.8660254037844387,-0.4999999999999998,0.030303030303030304,2,3
1991,5,gas,2.203,1991-05-01,0.49999999999999994,-0.8660254037844387,0.030303030303030304,2,3
1991,6,gas,2.053,1991-06-01,1.2246467991473532e-16,-1.0,0.030303030303030304,2,3
1991,7,gas,2.257,1991-07-01,-0.4999999999999997,-0.8660254037844388,0.030303030303030304,2,3
1991,8,gas,2.462,1991-08-01,-0.8660254037844384,-0.5000000000000004,0.030303030303030304,2,3
1991,9,gas,2.756,1991-09-01,-1.0,-1.8369701987210297e-16,0.030303030303030304,2,3
1991,10,gas,2.79,1991-10-01,-0.8660254037844386,0.5000000000000001,0.030303030303030304,2,3
